,product_name,brand_name,RAM,ResolusiKamera,UkuranLayar,KapasitasBaterai,release_date,display_name,price_mean_new,price_mean_used,price_max,price_min
1655,Vandroid S45A,Advan,512 MB,5 MP,4.5 inch,1450 mAh,2014.0,Advan Vandroid S45A,698458.3333333335,0,825000,0
1656,N1 Mini N5116,OPPO,2 GB,13 MP,5 inch,2140 mAh,2014.0,OPPO N1 Mini N5116,868555.5555555555,0,799000,0
1657,Galaxy Note 4 Duos SM-N9100,Samsung,3 GB,16 MP,5.7 inch,3000 mAh,2014.0,Samsung Galaxy Note 4 Duos SM-N9100,4000000.0,0,4000000,0
1658,Honor 3C,Huawei,1 GB,8 MP,5 inch,2300 mAh,2013.0,Huawei Honor 3C,802511.1111111111,0,615000,0
1659,Dazen F2 8675,Coolpad,2 GB,13 MP,5.5 inch,2500 mAh,2014.0,Coolpad Dazen F2 8675,2891722.222222222,0,3200000,0
1660,Powerphone IVO V5,BOLT,1 GB,8 MP,5 inch,2300 mAh,,BOLT Powerphone IVO V5,815683.3333333335,0,999000,0
1661,Curve 9220 Davis,BlackBerry,512 MB,2 MP,2.44 inch,1450 mAh,2012.0,BlackBerry Curve 9220 Davis,125000.0,0,125000,0
1662,Galaxy Nexus i9250,Samsung,1 GB,5 MP,4.65 inch,1750 mAh,2011.0,Samsung Galaxy Nexus i9250,3612611.1111111115,0,330000,0
1663,iPhone 5c 8GB,Apple,1 GB,8 MP,4 inch,1510 mAh,2013.0,Apple iPhone 5c 8GB,2823583.333333333,0,3700000,0
1664,Jump TV P4,Evercoss,512 MB,5 MP,4 inch,,,Evercoss Jump TV P4,471655.5555555556,0,469000,0
1665,PadFone 2 16GB,ASUS,2 GB,13 MP,4.7 inch,2140 mAh,2012.0,ASUS PadFone 2 16GB,7832611.111111111,0,2550000,0
1666,S11 Sigma,SPC Mobile,,8 MP,5 inch,,,SPC Mobile S11 Sigma,782516.1290322582,0,720000,0
1667,8 RAM 8GB ROM 128GB,OnePlus,8 GB,48 MP,6.5 inch,4300 mAh,2020.0,OnePlus 8 RAM 8GB ROM 128GB,9800000.0,0,9800000,0
1668,8X RAM 4GB ROM 64GB,Honor,4 GB,20 MP,6.5 inch,3750 mAh,2018.0,Honor 8X RAM 4GB ROM 64GB,3300000.0,0,3300000,0
1669,Play RAM 4GB,Honor,4 GB,16 MP,6.3 inch,3750 mAh,2018.0,Honor Play RAM 4GB,3703194.444444445,0,3675000,0
1670,Vibe Shot,Lenovo,3 GB,16 MP,5 inch,3000 mAh,2015.0,Lenovo Vibe Shot,2817698.8888888885,0,2250000,0
1671,Mi Note Pro,Xiaomi,4 GB,13 MP,5.7 inch,3000 mAh,2015.0,Xiaomi Mi Note Pro,3815555.5555555564,0,2450000,0
1672,7.1 RAM 3GB ROM 32GB,Nokia,3 GB,12 MP,5.84 inch,3060 mAh,2018.0,Nokia 7.1 RAM 3GB ROM 32GB,0.0,0,0,0
1673,Mi 8 Pro 6GB,Xiaomi,6 GB,12 MP,6.21 inch,,2018.0,Xiaomi Mi 8 Pro 6GB,5691200.0,0,4950000,0
1674,ZAP 5,Polytron,1 GB,5 MP,4.5 inch,,2015.0,Polytron ZAP 5,555000.0,0,550000,0
1675,Lavender,Sony,2 GB,13 MP,,3000 mAh,2015.0,Sony Lavender,0.0,0,0,0
1676,K80,Lenovo,2 GB,13 MP,5.5 inch,4000 mAh,2015.0,Lenovo K80,2805805.5555555555,0,3260000,0
1677,Zenfone 2 ZE600KL RAM 3GB ROM 32GB,ASUS,3 GB,13 MP,6 inch,3000 mAh,2015.0,ASUS Zenfone 2 ZE600KL RAM 3GB ROM 32GB,0.0,0,0,0
1678,Moto C Plus,Motorola,2 GB,8 MP,5 inch,4000 mAh,2017.0,Motorola Moto C Plus,788305.5555555555,0,755000,0
1679,X,Genpro,2 GB,13 MP,5 inch,2500 mAh,2017.0,Genpro X,1049483.333333333,0,800000,0
1680,Alpha One,Lamborghini,4 GB,20 MP,5.5 inch,3250 mAh,2017.0,Lamborghini Alpha One,0.0,0,0,0
1681,Zenfone 4 Pro ZS551KL 128GB,ASUS,6 GB,16 MP,5.5 inch,3600 mAh,2017.0,ASUS Zenfone 4 Pro ZS551KL 128GB,0.0,0,0,0
1682,Galaxy On7 Prime,Samsung,3 GB,13 MP,5.5 inch,3300 mAh,2017.0,Samsung Galaxy On7 Prime,0.0,0,0,0
1683,Fantasy Lite A660,Mito,256 MB,2 MP,3.5 inch,,2015.0,Mito Fantasy Lite A660,375000.0,0,375000,0
1684,Vandroid S35F,Advan,,,3.5 inch,,2015.0,Advan Vandroid S35F,488044.44444444455,0,499000,0
1685,X50 Pro 5G RAM 12GB ROM 256GB,Realme,12 GB,64 MP,6.44 inch,4200 mAh,2020.0,Realme X50 Pro 5G RAM 12GB ROM 256GB,0.0,0,0,0
1686,Xperia Z5 Compact E5823,Sony,2 GB,23 MP,4.6 inch,2700 mAh,2015.0,Sony Xperia Z5 Compact E5823,5276372.222222222,0,4925000,0
1687,S6 5G 256GB,Vivo,8 GB,48 MP,6.44 inch,4500 mAh,2020.0,Vivo S6 5G 256GB,0.0,0,0,0
1688,AF9888,Asiafone,512 MB,3 MP,4 inch,1270 mAh,2013.0,Asiafone AF9888,499000.0,0,499000,0
1689,R9 Plus,OPPO,4 GB,16 MP,5.5 inch,4120 mAh,2016.0,OPPO R9 Plus,6659867.833333332,0,6499000,0
1690,X Power,LG,2 GB,13 MP,5.3 inch,4100 mAh,2016.0,LG X Power,1081800.0,0,1100000,0
1691,Zenfone 3 Laser ZC551KL RAM 4GB ROM 32GB,ASUS,4 GB,13 MP,5.5 inch,3000 mAh,2016.0,ASUS Zenfone 3 Laser ZC551KL RAM 4GB ROM 32GB,1197860.0,0,1200000,0
1692,Zenfone 3 ZE552KL 32GB,ASUS,3 GB,16 MP,5.5 inch,3000 mAh,2016.0,ASUS Zenfone 3 ZE552KL 32GB,1508033.333333333,0,1350000,0
1693,Redmi Note 8T RAM 3GB ROM 32GB,Xiaomi,3 GB,48 MP,6.3 inch,4000 mAh,2019.0,Xiaomi Redmi Note 8T RAM 3GB ROM 32GB,2267333.333333333,0,2200000,0
1694,GR5,Huawei,2 GB,13 MP,5.5 inch,3000 mAh,2016.0,Huawei GR5,1002972.7777777779,0,920000,0
1695,Vandroid S50F,Advan,1 GB,5 MP,5 inch,2200 mAh,2015.0,Advan Vandroid S50F,899000.0,0,899000,0
1696,Nexus 6 32GB,Motorola,3 GB,13 MP,5.96 inch,3220 mAh,2014.0,Motorola Nexus 6 32GB,3959120.0,0,3959120,0
1697,Blade L3,ZTE,1 GB,8 MP,5 inch,2000 mAh,2014.0,ZTE Blade L3,923588.8888888888,0,999000,0
1698,A74C,Evercoss,512 MB,2 MP,4 inch,1450 mAh,2014.0,Evercoss A74C,549000.0,0,549000,0
1699,Z5x RAM 6GB ROM 128GB,Vivo,6 GB,16 MP,6.53 inch,5000 mAh,2019.0,Vivo Z5x RAM 6GB ROM 128GB,0.0,0,0,0
1700,Z3 Jakarta,BlackBerry,1.5 GB,5 MP,5 inch,2500 mAh,2013.0,BlackBerry Z3 Jakarta,565500.0,0,500000,0
1701,Aquos S2 RAM 6GB ROM 128GB,Sharp,6 GB,13 MP,5.5 inch,,,Sharp Aquos S2 RAM 6GB ROM 128GB,0.0,0,0,0
1702,Mi Mix 2 Special Edition,Xiaomi,8 GB,12 MP,5.99 inch,3400 mAh,2017.0,Xiaomi Mi Mix 2 Special Edition,7638900.0,0,6700000,0
1703,Lumia 620,Nokia,512 MB,5 MP,3.8 inch,1300 mAh,2012.0,Nokia Lumia 620,505453.61111111107,0,2450000,0
1704,Vandroid i5A,Advan,2 GB,13 MP,5 inch,2200 mAh,2015.0,Advan Vandroid i5A,1177605.5555555557,0,1000000,0
1705,One M9+,HTC,3 GB,20.7 MP,5.2 inch,2840 mAh,2015.0,HTC One M9+,5949000.0,0,5949000,0
1706,A7V+,Evercoss,1 GB,8 MP,5 inch,,2014.0,Evercoss A7V+,700000.0,0,700000,0
1707,Iris 758,Lava,1 GB,8 MP,4.5 inch,,,Lava Iris 758,853094.4444444445,0,799000,0
1708,A7700,Lenovo,2 GB,8 MP,5.5 inch,2900 mAh,,Lenovo A7700,1096400.0,0,850000,0
1709,Xperia E4g E2053,Sony,1 GB,5 MP,4.7 inch,2300 mAh,2015.0,Sony Xperia E4g E2053,1399000.0,0,1399000,0
1710,Galaxy Star Pro (Star Plus) Duos S7262,Samsung,512 MB,2 MP,4 inch,1500 mAh,2013.0,Samsung Galaxy Star Pro (Star Plus) Duos S7262,895026.1780104713,0,910000,0
1711,Mate 20 X 128GB,Huawei,6 GB,40 MP,7.2 inch,,2018.0,Huawei Mate 20 X 128GB,8126383.333333332,0,6999000,0
1712,Xperia E1 Dual D2105,Sony,512 MB,3.15 MP,4 inch,1750 mAh,2013.0,Sony Xperia E1 Dual D2105,1765000.0,0,1765000,0
1713,A120,Mito,256 MB,1.3 MP,4 inch,1500 mAh,2013.0,Mito A120,374000.0,0,385000,0
1714,A3,Lava,3 GB,13 MP,5.5 inch,3020 mAh,2016.0,Lava A3,1414950.0,0,1400000,0
1715,Zenfone 3 Max ZC553KL RAM 4GB,ASUS,4 GB,16 MP,5.5 inch,4100 mAh,2016.0,ASUS Zenfone 3 Max ZC553KL RAM 4GB,2225000.0,0,2225000,0
1716,Andromax Q,Smartfren,1 GB,5 MP,4.5 inch,2000 mAh,2015.0,Smartfren Andromax Q,1350000.0,0,1350000,0
1717,S4 32GB,Infinix,3 GB,13 MP,6.2 inch,4000 mAh,2019.0,Infinix S4 32GB,1216177.4193548388,0,1300000,0
1718,Andromax i3s,Smartfren,1 GB,5 MP,5 inch,2000 mAh,2014.0,Smartfren Andromax i3s,890000.0,0,800000,0
1719,E435 Optimus L3II Dual,LG,512 MB,3.15 MP,3.2 inch,1540 mAh,2013.0,LG E435 Optimus L3II Dual,362333.33333333326,0,299000,0
1720,Andromax G,Smartfren,512 MB,3.2 MP,4 inch,1500 mAh,2013.0,Smartfren Andromax G,575000.0,0,575000,0
1721,A5S,Lenovo,2 GB,13 MP,5.45 inch,4100 mAh,2018.0,Lenovo A5S,1130262.2222222222,0,999000,0
1722,Max Fun,Esia,512 MB,2 MP,4 inch,1400 mAh,2013.0,Esia Max Fun,700000.0,0,700000,0
1723,Winner Y2 A75G,Evercoss,1 GB,5 MP,5 inch,2100 mAh,2015.0,Evercoss Winner Y2 A75G,703000.0,0,720000,0
1724,Galaxy Ace 4 SM-G316,Samsung,512 MB,5 MP,4 inch,1500 mAh,2013.0,Samsung Galaxy Ace 4 SM-G316,1011505.5555555556,0,900000,0
1725,Galaxy S7 Active,Samsung,4 GB,12 MP,5.1 inch,4000 mAh,2016.0,Samsung Galaxy S7 Active,7871638.888888889,0,8085000,0
1726,Vandroid S4H Gaia Mini,Advan,1 GB,5 MP,4 inch,1300 mAh,2014.0,Advan Vandroid S4H Gaia Mini,829000.0,0,829000,0
1727,Galaxy A9 (2016),Samsung,3 GB,13 MP,6 inch,4000 mAh,2015.0,Samsung Galaxy A9 (2016),5647422.222222223,0,5915000,0
1728,Key2,BlackBerry,6 GB,12 MP,4.5 inch,3500 mAh,2018.0,BlackBerry Key2,9233388.888888888,0,7860000,0
1729,M6T 32GB,Meizu,3 GB,13 MP,5.7 inch,3300 mAh,2018.0,Meizu M6T 32GB,0.0,0,0,0
1730,N3,OPPO,2 GB,16 MP,5.5 inch,3000 mAh,2014.0,OPPO N3,7269122.222222223,0,3800000,0
1731,Fantasy A350,Mito,512 MB,3.2 MP,3.5 inch,1350 mAh,2012.0,Mito Fantasy A350,375500.0,0,499000,0
1732,Moto G5S Plus,Motorola,4 GB,13 MP,5.5 inch,3000 mAh,2017.0,Motorola Moto G5S Plus,2084017.2222222225,0,1575000,0
1733,S15 Terra,SPC,1 GB,5 MP,4 inch,,2015.0,SPC S15 Terra,605000.0,0,605000,0
1734,Rocket Lite W1351,Polytron,256 MB,2 MP,3.5 inch,1300 mAh,2014.0,Polytron Rocket Lite W1351,430527.77777777775,0,250000,0
1735,M2 Note,Meizu,2 GB,13 MP,5.5 inch,3100 mAh,2015.0,Meizu M2 Note,1498138.888888889,0,899000,0
1736,Modena,Coolpad,1 GB,8 MP,5.5 inch,2500 mAh,2015.0,Coolpad Modena,0.0,0,0,0
1737,Xperia J1 Compact D5788,Sony,2 GB,20.7 MP,4.3 inch,2300 mAh,2015.0,Sony Xperia J1 Compact D5788,0.0,0,0,0
1738,Joy 3s,OPPO,1 GB,5 MP,4.5 inch,2000 mAh,2016.0,OPPO Joy 3s,1349000.0,0,1349000,0
1739,Mi Note 2 RAM 6GB ROM 128GB,Xiaomi,6 GB,22.5 MP,5.7 inch,4070 mAh,2016.0,Xiaomi Mi Note 2 RAM 6GB ROM 128GB,4806044.444444444,0,3950000,0
1740,Land Rover X9,Sonim,2 GB,8 MP,5 inch,3600 mAh,,Sonim Land Rover X9,4250000.0,0,4250000,0
1741,8 Sirocco,Nokia,6 GB,12 MP,5.5 inch,3260 mAh,2018.0,Nokia 8 Sirocco,0.0,0,0,0
1742,A1 RAM 3GB ROM 32GB,OPPO,3 GB,13 MP,5.7 inch,3180 mAh,2018.0,OPPO A1 RAM 3GB ROM 32GB,0.0,0,0,0
1743,Galaxy Note 3 Neo N7505 (LTE),Samsung,2 GB,8 MP,5.5 inch,3100 mAh,2013.0,Samsung Galaxy Note 3 Neo N7505 (LTE),2799500.0,0,2900000,0
1744,Moto G5 RAM 2GB ROM 16GB,Motorola,2 GB,13 MP,5 inch,2800 mAh,2017.0,Motorola Moto G5 RAM 2GB ROM 16GB,0.0,0,0,0
1745,Vandroid i4C,Advan,512 MB,5 MP,4 inch,1450 mAh,2016.0,Advan Vandroid i4C,411980.0,0,412400,0
1746,Le 2 Pro,LeEco,4 GB,21 MP,5.5 inch,3000 mAh,,LeEco Le 2 Pro,2948277.777777778,0,4200000,0
1747,Andromax C by Hisense,Smartfren,512 MB,2 MP,4 inch,1420 mAh,2012.0,Smartfren Andromax C by Hisense,700000.0,0,700000,0
1748,7T 128GB,OnePlus,8 GB,48 MP,6.55 inch,3800 mAh,2019.0,OnePlus 7T 128GB,7169000.0,0,7300000,0
1749,S660,Lenovo,1 GB,8 MP,4.7 inch,3000 mAh,2011.0,Lenovo S660,771400.0,0,735000,0
1750,Galaxy A70S RAM 8GB ROM 128GB,Samsung,8 GB,64 MP,6.7 inch,4500 mAh,2019.0,Samsung Galaxy A70S RAM 8GB ROM 128GB,4110764.7058823532,0,4075000,0
1751,Xtream 1,Evercoss,1 GB,5 MP,4.5 inch,1700 mAh,2018.0,Evercoss Xtream 1,483222.22222222225,0,465000,0
1752,M3S,Meizu,2 GB,13 MP,5.5 inch,4100 mAh,2016.0,Meizu M3S,1580200.0,0,1249000,0
1753,Fantasy Lite A750,Mito,256 MB,2 MP,3.5 inch,,2014.0,Mito Fantasy Lite A750,475588.88888888893,0,499000,0
1754,Galaxy Fit S5670,Samsung,280 MB,5 MP,3.3 inch,1350 mAh,2011.0,Samsung Galaxy Fit S5670,426327.77777777775,0,418000,0
1755,iPhone Xs Plus,Apple,3 GB,12 MP,6 inch,2600 mAh,,Apple iPhone Xs Plus,0.0,0,0,0
1756,Xperia M5 E5603,Sony,3 GB,21.5 MP,5 inch,2600 mAh,2015.0,Sony Xperia M5 E5603,2390000.0,0,2390000,0
1757,X 64GB,iMI,4 GB,2 MP,5.7 inch,,2017.0,iMI X 64GB,10890000.0,0,10890000,0
1758,Prime J8,Polytron,3 GB,,5.5 inch,3750 mAh,2019.0,Polytron Prime J8,0.0,0,0,0
1759,Find X2 Neo,OPPO,,48 MP,6.5 inch,4025 mAh,2020.0,OPPO Find X2 Neo,0.0,0,0,0
1760,AF9890 Penta,Asiafone,512 MB,5 MP,4.5 inch,1600 mAh,2014.0,Asiafone AF9890 Penta,454350.0,0,454350,0
1761,V11 RAM 4GB ROM 64GB,Vivo,4 GB,16 MP,6.3 inch,3315 mAh,2019.0,Vivo V11 RAM 4GB ROM 64GB,0.0,0,0,0
1762,Zenfone 2 ZE550ML,ASUS,2 GB,13 MP,5.5 inch,3000 mAh,2015.0,ASUS Zenfone 2 ZE550ML,927316.6666666665,0,799000,0
1763,A74B,Evercoss,1 GB,8 MP,4.5 inch,1950 mAh,2015.0,Evercoss A74B,599000.0,0,599000,0
1764,MG555,MAXTRON,512 MB,5 MP,5.2 inch,2800 mAh,2012.0,MAXTRON MG555,400000.0,0,400000,0
1765,Redmi Pro 2 RAM 4GB ROM 64GB,Xiaomi,6 GB,12 MP,5.5 inch,4500 mAh,2017.0,Xiaomi Redmi Pro 2 RAM 4GB ROM 64GB,0.0,0,0,0
1766,Mi Note 3 64GB,Xiaomi,6 GB,12 MP,5.5 inch,3500 mAh,2017.0,Xiaomi Mi Note 3 64GB,2523472.222222222,0,2425000,0
1767,Galaxy On7,Samsung,1.5 GB,13 MP,5.5 inch,3000 mAh,2015.0,Samsung Galaxy On7,1480333.333333333,0,1075000,0
1768,L90 Dual D410,LG,1 GB,8 MP,4.7 inch,2540 mAh,2013.0,LG L90 Dual D410,758892.5,0,699000,0
1769,HOT 7 Pro RAM 2GB,Infinix,2 GB,13 MP,6.2 inch,4000 mAh,2019.0,Infinix HOT 7 Pro RAM 2GB,0.0,0,0,0
1770,Z6 Pro RAM 8GB ROM 256GB,Lenovo,8 GB,48 MP,6.39 inch,4000 mAh,2019.0,Lenovo Z6 Pro RAM 8GB ROM 256GB,0.0,0,0,0
1771,A508,TiPhone,512 MB,,3.5 inch,,2014.0,TiPhone A508,499000.0,0,499000,0
1772,R40K,Evercoss,1 GB,5 MP,4 inch,1400 mAh,2019.0,Evercoss R40K,360000.0,0,360000,0
1773,Galaxy S20 5G RAM 12GB ROM 128GB,Samsung,12 GB,108 MP,6.9 inch,5000 mAh,2020.0,Samsung Galaxy S20 5G RAM 12GB ROM 128GB,0.0,0,0,0
1774,A7R,Evercoss,512 MB,8 MP,5 inch,2000 mAh,2013.0,Evercoss A7R,774183.3333333335,0,730000,0
1775,Voyage 5 A6020 RAM 4GB ROM 64GB,ZTE,4 GB,13 MP,5.2 inch,5000 mAh,2017.0,ZTE Voyage 5 A6020 RAM 4GB ROM 64GB,0.0,0,0,0
1776,Zenfone MAX ZC550KL (2016) RAM 3GB | Snapdragon 615,ASUS,3 GB,13 MP,5.5 inch,5000 mAh,2016.0,ASUS Zenfone MAX ZC550KL (2016) RAM 3GB | Snapdragon 615,1999000.0,0,1999000,0
1777,Z4,Samsung,1 GB,5 MP,4.5 inch,2050 mAh,2017.0,Samsung Z4,0.0,0,0,0
1778,Zenfone 3 Deluxe ZS570KL 64GB,ASUS,6 GB,23 MP,5.7 inch,3000 mAh,2016.0,ASUS Zenfone 3 Deluxe ZS570KL 64GB,5537569.444444444,0,5750000,0
1779,Zenfone 2 Laser ZE550KL | Snapdragon 615,ASUS,3 GB,13 MP,5.5 inch,3000 mAh,2015.0,ASUS Zenfone 2 Laser ZE550KL | Snapdragon 615,1999000.0,0,1999000,0
1780,Phone 2,Razer,8 GB,12 MP,5.72 inch,4000 mAh,2018.0,Razer Phone 2,8290000.0,0,8290000,0
1781,Xperia Play R800i,Sony,512 MB,5 MP,4 inch,1500 mAh,2011.0,Sony Xperia Play R800i,3325000.0,0,3325000,0
1782,iPhone 3GS 32GB,Apple,256 MB,3.15 MP,3.5 inch,,2009.0,Apple iPhone 3GS 32GB,1750000.0,0,1750000,0
1783,BV6000s,Blackview,2 GB,8 MP,4.7 inch,4500 mAh,,Blackview BV6000s,1999000.0,0,1999000,0
1784,PadFone mini PF400CG,ASUS,1 GB,8 MP,4.3 inch,1500 mAh,2013.0,ASUS PadFone mini PF400CG,1176600.0,0,1199000,0
1785,Volt V5,VENERA,512 MB,8 MP,5 inch,2000 mAh,2012.0,VENERA Volt V5,799500.0,0,799500,0
1786,Xperia Z3 Compact D5803,Sony,2 GB,20.7 MP,4.6 inch,2600 mAh,2015.0,Sony Xperia Z3 Compact D5803,4091666.666666666,0,5300000,0
1787,Reno 10x zoom RAM 12GB ROM 256GB,OPPO,12 GB,48 MP,6.6 inch,4065 mAh,2019.0,OPPO Reno 10x zoom RAM 12GB ROM 256GB,8574000.0,0,8499000,0
1788,M3 Note RAM 3GB ROM 32GB,Meizu,3 GB,13 MP,5.5 inch,4100 mAh,2015.0,Meizu M3 Note RAM 3GB ROM 32GB,1894761.111111111,0,1735000,0
1789,9i ROM 64GB,Honor,4 GB,13 MP,5.84 inch,3000 mAh,2018.0,Honor 9i ROM 64GB,1976227.7777777775,0,1599000,0
1790,Nova 4,Huawei,8 GB,48 MP,6.4 inch,3750 mAh,2018.0,Huawei Nova 4,7830263.157894737,0,6050000,0
1791,ZAP 6 Power 4G502,Polytron,2 GB,8 MP,5 inch,5800 mAh,2015.0,Polytron ZAP 6 Power 4G502,1607400.0,0,1675000,0
1792,M6 32GB,Meizu,3 GB,13 MP,5.2 inch,3070 mAh,2017.0,Meizu M6 32GB,1600000.0,0,1600000,0
1793,Fantasy Power A68,Mito,512 MB,8 MP,5 inch,4000 mAh,2013.0,Mito Fantasy Power A68,551988.8888888889,0,180000,0
1794,Find Way S U707,OPPO,1 GB,8 MP,5.5 inch,2020 mAh,2013.0,OPPO Find Way S U707,2500000.0,0,2500000,0
1795,Galaxy J SGH-N075T,Samsung,3 GB,13 MP,5 inch,,2013.0,Samsung Galaxy J SGH-N075T,1000500.0,0,1000500,0
1796,Zero 2,Sharp,8 GB,20 MP,6.4 inch,3130 mAh,2020.0,Sharp Zero 2,0.0,0,0,0
1797,G2 D802 32GB,LG,2 GB,13 MP,5.2 inch,3000 mAh,2013.0,LG G2 D802 32GB,4300000.0,0,4300000,0
1798,Xperia C4 Dual E5363,Sony,2 GB,13 MP,5.5 inch,2600 mAh,2015.0,Sony Xperia C4 Dual E5363,884581.1111111111,0,800000,0
1799,Liquid Z200 Dual,Acer,512 MB,2 MP,4 inch,1300 mAh,2014.0,Acer Liquid Z200 Dual,1385000.0,0,1385000,0
1800,Rocket S1 R2452,Polytron,512 MB,5 MP,4.5 inch,1460 mAh,2015.0,Polytron Rocket S1 R2452,670000.0,0,670000,0
1801,V35 ThinQ,LG,6 GB,16 MP,6 inch,3000 mAh,,LG V35 ThinQ,0.0,0,0,0
1802,G3 Beat,LG,1 GB,8 MP,5 inch,2540 mAh,2013.0,LG G3 Beat,676777.7777777779,0,599000,0
1803,X 8GB,Goophone,2 GB,12 MP,5.8 inch,3200 mAh,,Goophone X 8GB,0.0,0,0,0
1804,Aspen M1i,Sony Ericsson,256 MB,3.15 MP,2.4 inch,1500 mAh,2010.0,Sony Ericsson Aspen M1i,200249.91111111108,0,190000,0
1805,Andromax C3si,Smartfren,512 MB,5 MP,4 inch,1500 mAh,2015.0,Smartfren Andromax C3si,695000.0,0,695000,0
1806,R1S,Sharp,32 GB,13 MP,5.5 inch,5000 mAh,2018.0,Sharp R1S,1769094.4444444443,0,1325000,0
1807,One X9,HTC,3 GB,13 MP,5.5 inch,3000 mAh,2015.0,HTC One X9,3100000.0,0,3100000,0
1808,Vandroid i5E,Advan,2 GB,8 MP,5 inch,2400 mAh,,Advan Vandroid i5E,866688.8888888889,0,600000,0
1809,Xperia XA1 Ultra 32GB,Sony,4 GB,23 MP,6 inch,2700 mAh,2017.0,Sony Xperia XA1 Ultra 32GB,4842494.444444444,0,4500000,0
1810,Zenfone Max Plus (M1) ZB570TL RAM 4GB ROM 32GB,ASUS,4 GB,16 MP,5.7 inch,4130 mAh,2017.0,ASUS Zenfone Max Plus (M1) ZB570TL RAM 4GB ROM 32GB,2858955.223880597,0,2850000,0
1811,K5 32GB,Lenovo,3 GB,13 MP,5.5 inch,3500 mAh,2019.0,Lenovo K5 32GB,1286505.5555555557,0,1239000,0
1812,A7K,Evercoss,512 MB,13 MP,4.5 inch,1600 mAh,2014.0,Evercoss A7K,670283.3333333335,0,760000,0
1813,Ephone E61,Aldo,512 MB,5 MP,5 inch,3000 mAh,2013.0,Aldo Ephone E61,1864594.4444444443,0,2399000,0
1814,i600,Phicomm,512 MB,8 MP,4.3 inch,1700 mAh,2011.0,Phicomm i600,1299000.0,0,1299000,0
1815,Galaxy Note II(2) N7100 64GB,Samsung,2 GB,8 MP,5.5 inch,,2012.0,Samsung Galaxy Note II(2) N7100 64GB,3794000.0,0,3794000,0
1816,C6625,Samsung,128 MB,2 MP,2.6 inch,1300 mAh,2009.0,Samsung C6625,0.0,0,0,0
1817,Honor 4X,Huawei,2 GB,13 MP,5.5 inch,3000 mAh,2014.0,Huawei Honor 4X,805555.5555555555,0,700000,0
1818,Galaxy Note Edge SM-N915 32GB,Samsung,3 GB,16 MP,5.6 inch,3000 mAh,2014.0,Samsung Galaxy Note Edge SM-N915 32GB,1840488.888888889,0,1800000,0
1819,A5S,Evercoss,256 MB,3 MP,4.3 inch,1500 mAh,2013.0,Evercoss A5S,495231.5555555556,0,619000,0
1820,Xperia U ST25i,Sony,512 MB,5 MP,3.5 inch,1320 mAh,2012.0,Sony Xperia U ST25i,2208203.888888889,0,3100000,0
1821,Galaxy S Advance i9070 8GB,Samsung,769 MB,5 MP,4 inch,1350 mAh,2011.0,Samsung Galaxy S Advance i9070 8GB,1486052.2222222222,0,750000,0
1822,L80 Dual D380,LG,1 GB,5 MP,5 inch,2540 mAh,2014.0,LG L80 Dual D380,1478000.0,0,1478000,0
1823,ST9119 Tanker,Strawberry,4 GB,2 MP,4 inch,1500 mAh,,Strawberry ST9119 Tanker,394027.77777777775,0,390000,0
1824,iPhone 4s CDMA 64GB,Apple,512 MB,8 MP,3.5 inch,1432 mAh,2011.0,Apple iPhone 4s CDMA 64GB,2250000.0,0,2250000,0
1825,Polymer Octa Core,Himax,2 GB,13 MP,5 inch,2500 mAh,2014.0,Himax Polymer Octa Core,2201466.666666666,0,2090000,0
1826,Elevate Y A75L,Evercoss,1 GB,13 MP,5 inch,4250 mAh,2014.0,Evercoss Elevate Y A75L,1450000.0,0,1450000,0
1827,Vandroid S5F,Advan,1 GB,13 MP,5 inch,2500 mAh,2013.0,Advan Vandroid S5F,1726244.4444444443,0,1376000,0
1828,Fantasy Mini A700,Mito,256 MB,5 MP,4 inch,1400 mAh,,Mito Fantasy Mini A700,499000.0,0,499000,0
1829,XDA Atom,O2,64 MB,2 MP,2.7 inch,1530 mAh,2005.0,O2 XDA Atom,0.0,0,0,0
1830,Style 9670,BlackBerry,256 MB,5 MP,,1150 mAh,2010.0,BlackBerry Style 9670,359883.33333333326,0,295000,0
1831,Torch 9810 2 Jenning,BlackBerry,768 MB,5 MP,3.2 inch,1270 mAh,2011.0,BlackBerry Torch 9810 2 Jenning,553044.4444444445,0,389000,0
1832,Andromax T AD682J,Smartfren,1 GB,8 MP,4.3 inch,1600 mAh,2013.0,Smartfren Andromax T AD682J,1645000.0,0,1645000,0
1833,Zenfone Go 2 RAM 3GB ROM 32GB,ASUS,3 GB,13 MP,5.5 inch,5000 mAh,,ASUS Zenfone Go 2 RAM 3GB ROM 32GB,0.0,0,0,0
1834,Vandroid S4A,Advan,512 MB,5 MP,4 inch,1200 mAh,2013.0,Advan Vandroid S4A,506350.0,0,506350,0
1835,One M8,HTC,2 GB,4 MP,5 inch,2600 mAh,2014.0,HTC One M8,2258640.0,0,1899000,0
1836,Prime 5 W9500,Polytron,2 GB,12 MP,5 inch,2000 mAh,2013.0,Polytron Prime 5 W9500,3799000.0,0,3799000,0
1837,Galaxy S4 Zoom SM-C105,Samsung,1.5 GB,16 MP,4.3 inch,2330 mAh,2013.0,Samsung Galaxy S4 Zoom SM-C105,4322980.0,0,4420200,0
1838,OUKITEL WP5000,OUKITEL,6 GB,,5.7 inch,,,OUKITEL OUKITEL WP5000,4650000.0,0,4650000,0
